file_name,value_per_atom,composition,HHI_P,HHI_R
2975_NbNi,-0.040611249024244,NbNi,5596.298556633788,5973.730595123554
2976_K16Sn8,-0.1665311182987367,K2Sn,2242.587196163054,3823.901890540998
2977_Al2Ba,0.0014818998829161,BaAl2,2605.058928378121,1933.269004922541
2978_Mo2P4,-0.3509871447025444,MoP2,2243.059103263916,5221.529551631958
2979_Ir3Pb,0.5577657850855182,Ir3Pb,4759.859335511468,7170.347553297756
2980_Al6Cu18,-0.1877240450960808,AlCu3,1600,1438.007545706652
2981_BaCu,0.0764343314651374,BaCu,2557.111209570226,2046.920691182986
2982_VW7,0.4516883622280989,VW7,6859.111585514212,4265.729845125078
2984_W2As4,0.3283533195803396,As2W,5338.484406766658,4165.282519467567
2985_AgMo2,0.4600579596531962,AgMo2,1968.164746277042,3896.535425400386
2986_Al2Ba,0.0014112876626869,BaAl2,2605.058928378121,1933.269004922541
2987_CuW3,0.2052802225342738,CuW3,6442.094994683497,4010.71592316922
2988_Sr6Br18,-1.5763172728936563,SrBr3,3540.911368274412,5856.050737477545
2989_AlAs,-0.2077627777841586,AlAs,2849.880246573681,3205.671023365319
2990_MoSn4,0.1971744835279807,Sn4Mo,2566.38284452854,2221.917376222012
2991_Al4Pd4,-0.7855255843605562,AlPd,2876.387077592522,6584.193464467283
2992_Mn2W,0.2009777584899078,Mn2W,4979.916980373802,3364.776379802686
2993_Ba8Cu4,0.0528366697050458,Ba2Cu,2736.947368421052,2149.684210526316
2995_CaBr3,-1.1215024322719191,CaBr3,3385.94588798742,6126.487008113229
2996_RbSm,1.5119832722711608,RbSm,8231.54352455478,4151.006793940323
2997_NaRh,0.7276111557127489,NaRh,2816.51843024677,6630.422965167035
2998_Ta3Sb5,0.3737763057917291,Ta3Sb5,5260.360203091992,4059.909949227002
2999_Ta2Sb2,0.3728647878519764,TaSb,4552.521473838078,4236.869631540481
3001_Cu8Ta4,0.1459014699692117,TaCu2,2011.191940472123,3438.476290797153
3003_Na2P2,-0.3394175410175988,NaP,1616.57823605646,3140.288762066351
3004_Sn3W,0.4237881929144711,Sn3W,4098.038779932218,2519.251069503861
3005_MnSb,0.1459415094975815,MnSb,5941.23648623277,2902.536250471815
3006_FeTa3,-0.0214997259267128,Ta3Fe,2309.327887029892,4482.851840983654
3007_Ca2Cu4,0.1830056481666944,CaCu2,2151.411138362147,1500
3008_AgNb,1.2152851656673,NbAg,4578.000212975168,4824.274188495376
3010_IrNi2,0.1371037863756683,Ni2Ir,3793.817453144955,6218.447254200369
3011_IrTa5,-0.2895005288566518,Ta5Ir,2860.728211257986,5553.478533877918
3012_Sr3Sb,-0.5052053612735352,Sr3Sb,5371.31714419427,3126.628880453435
3013_Mo8V16,0.2939021979591227,V2Mo,2863.518903262007,4321.460093113541
3014_Ni2Ge2,-0.0762614153655016,NiGe,3378.31351354644,1721.238466376413
3016_NaBr,-1.7192765439625828,NaBr,2808.449415645705,5470.034663696596
3017_K3P,-0.1935027218734912,K3P,1762.670887257349,6761.303789198556
3018_Cu5Br3,0.2481934826088245,Cu5Br3,2331.036412756843,3822.115664051148
3019_Ir3Ta3,-0.4363903598925691,TaIr,3948.318030356982,7014.927353292196
3020_Au4Ni3,0.0763955927040973,Ni3Au4,1081.733404874235,1091.332975628825
3022_Pb2P4,0.1152849570185339,P2Pb,2538.886621895879,2559.534496776571
3023_Ca4Sb2,-0.5586557175776031,Ca2Sb,6312.092157134651,2645.743774638959
3024_Mo2Rh2,-0.0590279724766471,MoRh,2814.011883598069,6697.290107143485
3025_Ag2Nb4,0.5705474645153797,Nb2Ag,5818.730298348248,6082.000576407813
3026_Al4Mo12,0.092877692840064,AlMo3,2331.432257364449,4931.448383333917
3028_Cu5W,0.3101269911022661,Cu5W,3579.257132603624,2526.281476164842
3029_CuRb3,0.3439376052650318,Rb3Cu,5126.104315244847,5106.243049682231
3030_PdP3,0.298335614350143,P3Pd,2640.629959616092,6648.189069072224
3032_Ag2Nb4,0.2099083340294889,Nb2Ag,5818.730298348248,6082.000576407813
3033_Sr2As,-0.7210184155352634,Sr2As,3930.456472935894,3299.492807849007
3034_Ba2Rh2,0.1303739087458275,BaRh,3085.671588981507,4741.640285972964
3035_Pd2Rb2,0.8660587344426816,RbPd,4447.134210721057,7109.189849484959
3036_Al4Mo4,-0.1782901372976288,AlMo,2224.398302154022,4356.140874077865
3038_NaBr,-1.574279165099012,NaBr,2808.449415645705,5470.034663696596
3039_Mo6W18,0.3806163891724476,MoW3,6318.376424798443,4448.179038087294
3042_In2Sn2,0.024598304626076,InSn,2944.166866499948,1796.666780857113
3043_RhTa,0.6853395561039957,TaRh,2626.277425338391,5960.09751231428
3044_Mo2W2,0.4147867774643377,MoW,5422.603474158268,4642.912288226464
3046_Al2Fe2,-0.1400259878698495,AlFe,2139.392334330871,1269.696167165436
3047_Sr2Br,-0.9625135229918774,Sr2Br,3918.145047502587,4221.371460822123
3048_WBr,1.3061581927178931,WBr,5879.046347973792,5087.697160883281
3049_Ca2Sb,-0.608186648123708,Ca2Sb,6312.092157134651,2645.743774638959
3052_Ag2Ir4,0.5584920547057214,AgIr2,4557.828179520628,7412.855112164846
3053_W5As,0.2297891868005095,AsW5,6721.150893411832,4277.390612979338
3054_SrSb,-0.3381110220115038,SrSb,6351.647721845449,3232.610564523832
3055_AlPb3,0.2026536934610288,AlPb3,2654.239072971356,1766.71932579735
3057_AgNb3,0.2892068832617926,Nb3Ag,6463.10489629588,6735.202223642398
3058_Ca2K6,0.1668564868052322,K3Ca,2260.27181299957,5748.386666319296
3059_Ba4P2,-0.7354421307758674,Ba2P,2898.655273338683,2583.765234651687
3060_Mo3V,-0.1013005671636602,VMo3,2535.338136122316,5014.28615707511
3061_Rh5W3,-0.1732244838902854,Rh5W3,5165.931161603962,6085.803868964563
3062_CaW3,0.9853804914505152,CaW3,6789.98948610374,4110.313084222733
3063_Mn4P2,-0.0298668646526903,Mn2P,1687.962497823569,2525.690607044443
3064_Al4Br2,-0.1377962558375311,Al2Br,2614.714019617066,4521.654538670991
3065_Mo2V2,-0.0680563425467291,VMo,2712.138356430184,4641.041247536279
3066_Nb8Br40,-0.9904254432297014,NbBr5,4281.087113976307,7258.474137799034
3067_K4Ta2,1.1322507917836984,K2Ta,2118.950571511305,5524.19771395478
3069_Fe2Na2,0.4438350170722662,NaFe,2020.894431011139,1137.542298392327
3070_Au3Mn,-0.0381126143200756,MnAu3,1142.532389001626,1068.051822402603
3071_Mo2Rh2,-0.0447398362324946,MoRh,2814.011883598069,6697.290107143485
3072_CaSb3,-0.2721827868377766,CaSb3,7504.517488244958,3212.145806916355
3073_Mn4Rh2,0.0161174144536886,Mn2Rh,2373.792507143123,4798.445965179601
3074_Ag2Mn,0.2038998473890263,MnAg2,1281.18689594062,1481.18689594062
3075_Mo4V8,-0.0006408570692784,V2Mo,2863.518903262007,4321.460093113541
3076_Cu2Ta4,0.1639079811589283,Ta2Cu,2195.444678491364,4307.096341459287
3077_Au3Mn,-0.0557070756025801,MnAu3,1142.532389001626,1068.051822402603
3078_Al3Sn3,0.125480888915901,AlSn,2414.803667671611,1488.882200602966
3080_Ag3Al,-0.0439969828079953,AlAg3,1230.78448989198,1369.21551010802
3081_GeAs3,0.4621237117053614,GeAs3,3788.492452038434,3487.082925359645
3084_AgFe2,0.2691876946108304,Fe2Ag,1810.444064489506,1400
3085_Au2Nb4,0.0528566404423867,Nb2Au,4692.185679389182,4786.357878275084
3086_K4Sn16,-0.0769619674630533,KSn4,2531.531722776839,2026.024836055223
3087_NiV,-0.1710537031610801,VNi,2068.68752559632,2382.828825492612
3088_Rh4As12,-0.4381732386554331,As3Rh,3268.594803984371,5256.207840625165
3089_Sn2W2,0.6135059614810894,SnW,5273.59444719881,3240.614774417451
3090_PdSb3,-0.0258166454470663,Sb3Pd,6839.635361458554,4437.803688785245
3091_Mo4W4,0.380614293590968,MoW,5422.603474158268,4642.912288226464
3092_Al4Sn2,0.1378266215590902,Al2Sn,2287.48412853327,1412.490477119962
3093_AlBa3,-0.0289368508473417,Ba3Al,2913.946747801135,2220.093408672482
3094_In2Ni,0.018092876315561,In2Ni,2831.803485874143,1898.218149103075
3095_PtSr,-0.6136797126464031,SrPt,5097.083875714528,7209.393570660479
3096_Rh3As,0.1899546984508608,AsRh3,3219.529238623588,7218.830455056472
3097_Ag4Ba6,-0.0507589651294985,Ba3Ag2,2381.368877141211,1990.684438570605
3098_AlSn3,0.1044766819611391,AlSn3,2529.572628643349,1557.74357718601
3099_Al3Ir,-0.4499672468645164,Al3Ir,4344.332500027625,6699.767500057377
3100_Na2Sb2,-0.1595024621703382,NaSb,6819.995300292336,2939.40976041879
3101_Al3Ba,-0.0367778075288356,BaAl3,2480.819062503133,1817.903415181481
3102_CaBr,-1.2331421850996755,CaBr,3500.420063009451,5096.219432914937
3103_Al2Sn4,0.0887452480367532,AlSn2,2497.95241456284,1538.771448737704
3104_Mn3Rh,-0.0283859479505466,Mn3Rh,2215.004573721311,4183.14272317008
3105_Sb2As4,0.1155331115355782,SbAs2,5362.184834346576,3731.019369433055
3106_AuCu3,1.1107217943881529,Cu3Au,1345.918153766655,1245.918153766655
3107_GaIn,0.0934294956136678,InGa,4131.200654597082,1962.218152063769
3108_In3Mo,0.3379385834494242,In3Mo,3103.934658510334,2718.906252128776
3109_Al4Ba,-0.2379211242006079,BaAl4,2383.915707303946,1727.921728210807
3110_Ba4Cu,0.1763109246350126,Ba4Cu,2854.835898925356,2217.049085100203
3111_Al4Ir2,-0.45446727995319,Al2Ir,4645.113595406737,7324.466698152453
3112_Na8Pd4,-0.0135115662789999,Na2Pd,2566.42176289802,5737.220581778644
3113_Ag4W,1.0330159394192733,Ag4W,2932.894228756496,2266.447114378248
3114_Ag2Ge2,0.1973839765043421,AgGe,2849.919505041877,1601.209695736814
3115_RhW3,0.1259991021727291,RhW3,6402.466896537498,4881.808548108226
3116_Ba5Ca,0.0248819269326171,Ba5Ca,3049.634725125325,2255.880244333045
3118_Mo4Ge8,-0.387930767527448,Ge2Mo,4146.588176768095,3252.275930685681
3119_Al2Ba4,-0.0110277973225484,Ba2Al,2874.768887594202,2183.713967051759
3120_Au3Pb,0.0421634035992708,PbAu3,1515.386695537278,1207.693347768639
3121_YbBr,-1.4271186061040138,YbBr,7541.444746663294,4300.40483269024
3123_Au3K,-0.0583983529578526,KAu3,1137.236593988146,1384.778137877506
3124_Pd3Ta,-0.4789615722321567,TaPd3,2874.429175326067,6842.414845603792
3125_Al2Sb,0.171565483411961,Al2Sb,5965.323053880597,2662.980211002132
3126_InPd,-0.5193825637928868,InPd,3251.897956047334,4886.122637159981
3127_PtW3,0.267051153241173,PtW3,6608.05728337914,5554.216693186749
3128_NiGe2,0.0688872912331408,NiGe2,4062.673858454093,1784.899893809683
3129_Sn5W,0.3710214703773496,Sn5W,3640.527920348859,2238.505769304982
3130_CuPb3,0.2602826834094367,CuPb3,2597.977073499663,1772.175565499908
3131_YbBr,-1.4106922041879266,YbBr,7541.444746663294,4300.40483269024
3132_Ca3Ga,-0.0609181530119942,Ca3Ga,4487.273962001927,1646.818490500482
3133_Au4As2,0.1079734153082032,AsAu2,1451.553491179607,1479.391124335828
3134_Pb2P,0.128832278331845,PPb2,2651.318116939273,2029.500305857712
3135_Nb3W,-0.0205970724341408,Nb3W,7903.83839350791,7011.515180523727
3136_Ca2Cu6,0.1121861645523587,CaCu3,1999.536226356213,1500
3137_PbP3,0.759440252156609,P3Pb,2483.27128652914,2821.721077791197
3138_AlNa3,0.1518605936468804,Na3Al,1240.600836788199,640.6008367881993
3139_Al2Ni,-0.4006925273024191,Al2Ni,1287.403326685951,1260.497227761707
3140_CsAs,0.3334515155471136,CsAs,5026.650678289298,5279.000502436516
3141_Cu2K4,0.7106508718075055,K2Cu,1655.168029935954,4644.577706349397
3142_In3Sn,0.005615596659696,In3Sn,3120.588387698526,1897.479078684872
3143_AuNa3,-0.1684955919688151,Na3Au,1100,870.3271843958548
3144_Ni2Rh4,0.5717800781255763,NiRh2,2711.821050991968,6557.653105203543
3145_In3Mn,0.2544290912213443,MnIn3,3066.157895057725,1972.489164124438
3146_Ba2W2,0.8228393727936236,BaW,5289.649932900952,3444.824966450476
3149_CsSr,0.1896024769990805,CsSr,5284.817246076801,4808.028743461335
3152_Ca8In4,-0.4191793154319872,Ca2In,3546.666735051854,1794.444387456789
3153_Au2Br,0.2733392144560372,Au2Br,1470.989915948716,1994.927501862465
3155_CuNi2,0.0278102839109202,CuNi2,1210.727960878293,1500
3156_Ba2Ir2,0.5449168595334992,BaIr,4458.204367246863,6266.315878911467
3157_Rh6W4,-0.0594009968145442,Rh3W2,5265.62866602651,5988.729983079451
3158_K3P,-0.0328119937475128,K3P,1762.670887257349,6761.303789198556
3159_K4Sn,-0.046379581696436,K4Sn,2088.359713736518,4783.539558972779
3160_Ca10Ge6,-0.5731595545363475,Ca5Ge3,4629.334703927709,1708.381343979346
3162_PBr,0.722297972837521,PBr,2936.844306074649,6397.169039180282
3163_Mn2W4,0.151803291726362,MnW2,6298.029399099606,3975.013610694262
3164_Pb4Ta2,0.3486914174797857,TaPb2,2578.425447655914,2711.809142580637
3165_Na2Rh4,0.4923615386228531,NaRh2,2988.993211692754,7246.404327474122
3166_Al2Mn,0.2455892362076242,MnAl2,1600,1403.581112041103
3167_AlBa8,0.0339744709387872,Ba8Al,2966.44079900265,2268.837884788175
3168_Ga10Mn4,-0.1219104476741017,Mn2Ga5,4565.376055617569,1876.035283477374
3169_RbSm,1.509341299483286,RbSm,8231.54352455478,4151.006793940323
3171_Sn6W2,0.4786639913277879,Sn3W,4098.038779932218,2519.251069503861
3172_PtRb5,0.4503096521275971,Rb5Pt,5843.28663947187,6971.622835274404
3173_Al4Cu2,-0.0344383852028453,Al2Cu,1600,1270.387622446583
3174_Ga3Pd,-0.2564353314449885,Ga3Pd,4724.415299646058,3956.985509634366
3175_Fe2Ir,0.9098474483705892,Fe2Ir,4360.707387457347,6270.144155942443
3176_Sn4Br8,-0.8643235854753722,SnBr2,3001.64585412792,4641.032895539965
3179_Ge3As5,0.3617212920548871,Ge3As5,4035.56017605919,3227.66181513785
3180_AlBa2,0.0085581230857399,Ba2Al,2874.768887594202,2183.713967051759
3181_Mn3Rh,0.0538139994731174,Mn3Rh,2215.004573721311,4183.14272317008
3182_SnW3,0.3813266833695365,SnW3,6220.679468242245,3821.780582785014
3183_Al4Sr2,0.2872414261810381,SrAl2,3209.034105666408,2237.718542820314
3184_Sb2P,0.3290368608400082,Sb2P,7234.246452566016,3591.827293328437
3185_CaSb,-0.9295830155484096,CaSb,6909.429182268688,2929.478861577627
3187_Al3Br,0.1113996489438839,Al3Br,2444.500894983767,3930.914870826013
3188_AuSb3,0.227695155440879,Sb3Au,5517.819755517264,2559.23050194727
3190_Sn2W2,0.4676484999730883,SnW,5273.59444719881,3240.614774417451
3191_Au24Br5,0.1994016806252971,Au24Br5,1271.443808490475,1459.781122769909
3192_InK,0.067864092426493,KIn,2893.562994952451,3320.920266404532
3193_Ni4Sr,0.3530060754889405,SrNi4,1869.694683765435,1907.669383015048
3194_SbGe2,0.290026473554884,Ge2Sb,6485.500299580587,2583.942480527262
3195_CeV,0.6211147799052004,CeV,7846.899231906626,3179.988746843228
3196_FePd,1.0223786888127373,FePd,2924.672603457308,5728.548978522787
3197_Cu4W8,1.2660410542214962,CuW2,6204.249279959929,3887.388515534778
3198_Ga3Rh,-0.2169885340034145,Ga3Rh,4741.582859221115,3911.45415597878
3199_NbBr3,-0.5853608179005412,NbBr3,4752.454840288741,7430.704653182425
3201_Al2Sb,0.1876107753542217,Al2Sb,5965.323053880597,2662.980211002132
3202_AlAs,-0.1258805203464161,AlAs,2849.880246573681,3205.671023365319
3203_InSb2,0.172704249641176,InSb2,6426.076497608403,2951.414586228645
3204_Al2Cu,-0.2369830017517777,Al2Cu,1600,1270.387622446583
3205_PdRb2,0.1579059991105035,Rb2Pd,4925.653565314708,6767.390310489494
3206_InNb,0.2792113996294327,NbIn,5625.741330892407,5041.35404809007
3207_Na2P2,-0.3693177276301007,NaP,1616.57823605646,3140.288762066351
3208_CaW,1.71443865346851,CaW,6445.145990943113,3798.841540206683
3210_Ba2W,1.3084603054428634,Ba2W,4603.859592491941,3101.92979624597
3211_AuV3,0.1333038841847544,V3Au,2061.184918074624,2048.565365172317
3212_In4Rh16,0.2404357359716975,InRh4,3221.810272775625,6691.383633462502
3213_AgEu,-0.4924128376574583,EuAg,6054.291346492082,2394.252444462234
3214_InSb2,0.1714528778890098,InSb2,6426.076497608403,2951.414586228645
3215_K8W4,2.0775030196961777,K2W,5418.381325356839,5165.41399178588
3216_Ta2P,-0.2863519570587295,Ta2P,2276.348054303892,4823.651945696108
3218_Sn3W,0.2896653718213491,Sn3W,4098.038779932218,2519.251069503861
3219_KNa3,0.0155194455850997,KNa3,1317.076887967506,2924.025248970479
3220_Pd2Rb4,0.1455347177912755,Rb2Pd,4925.653565314708,6767.390310489494
3221_Al3Cu,0.0063965280789801,Al3Cu,1600,1219.896633591619
3222_Ca17Nb12,0.52174118601973,Ca17Nb12,6755.152470108939,6031.002832998969
3224_TaSb8,0.3092628586948807,TaSb8,7022.698122230608,3619.325469442348
3225_Mo2W,-0.0036623847086711,Mo2W,4650.782497604599,4810.699457042478
3226_MoRh,-0.1753282368478412,MoRh,2814.011883598069,6697.290107143485
3227_CaP,-0.744611542772053,CaP,3071.728523776793,3069.356481265025
3228_Al4In,0.6381890727771047,Al4In,2476.299539827564,1515.470317545626
3229_Al2Ni4,-0.4528155467130901,AlNi2,1112.136243424221,1406.553130479816
3230_Ba2Ca2,0.0406486469655449,BaCa,3203.321214170965,2119.270031848032
3231_Fe2As,0.0126401657999911,Fe2As,2761.335736899528,2443.858795487526
3232_Al5Pt,-0.2573612978127588,Al5Pt,3905.596219963028,5788.545995307827
3233_WAs3,0.1306941151796659,As3W,4964.708784625145,4134.97638794258
3234_AlP,-0.3675687588258789,AlP,1813.776905161976,3191.213277910252
3235_BaGe,-0.1830738889749259,BaGe,3795.705991893965,2161.616349235832
3236_Mn2Sb6,0.5913991960011264,MnSb3,7076.356923225419,3190.820805898519
3237_Cu2Fe,0.1032353326638938,FeCu2,1844.215221633677,1469.47309729579
3238_GaNi,-0.0512278565072206,GaNi,3443.251017782775,1717.177868247358
3239_Pb3V,0.3814954916460991,VPb3,2745.446860900034,1921.191629066756
3240_CuW,0.6085194492981056,CuW,5612.902912856832,3580.764473333172
3241_InGe3,0.2659420410108755,InGe3,4609.859408904304,1934.507029554785
3243_AuMn,0.1939194425575365,MnAu,1209.045332929074,1174.472532686519
3244_Al4Eu2,0.6089629541792144,EuAl2,7429.809349617673,2549.696156227482
3245_Ba4W4,1.0878871809741997,BaW,5289.649932900952,3444.824966450476
3246_Al3Rh,-0.4172590044019131,Al3Rh,2495.559947207822,4918.074769034222
3247_GaPb8,0.0253117476819279,GaPb8,2813.021363115063,1804.036477254109
3248_In2Rh,-0.3115683777988701,In2Rh,3269.054839771878,3856.709613687314
3249_Ni2Rh4,0.0462443337260178,NiRh2,2711.821050991968,6557.653105203543
3250_InV,0.3685158133105357,VIn,3300,2430.25045321686
3251_Ni2Sr4,0.208795066472381,Sr2Ni,3397.126703583157,2623.653142304604
3252_Mn3Nb,0.0587387417979776,Mn3Nb,4087.400050399558,4323.449326492305
3253_Sr4V2,0.7019037388563749,Sr2V,3997.298408578951,3090.089596187133
3254_Ir2W4,0.0504986066526266,IrW2,6485.038319548059,5947.877377446208
3255_MoRh,-0.178031266937797,MoRh,2814.011883598069,6697.290107143485
3256_Ga2Ge2,0.1807988408540439,GaGe,5397.951012552418,1900
3257_InP,0.3374919533225204,InP,3023.812305663745,2658.601424955684
3258_Ta12As12,-0.2001446386269852,TaAs,2592.81178826017,4565.750569391863
3259_Ga2Rh,-0.4789372728210382,Ga2Rh,4523.391025019445,4490.136846687559
3260_P12Br17,-0.1160226505544552,P12Br17,3020.707604343974,6513.287452168579
3261_Al2In2,0.179782887200552,AlIn,2976.524930385069,1809.720547285335
3262_In4Rh3,-0.1529194983569896,In4Rh3,3259.801937138382,4411.883771697102
3264_Sn2Br4,0.2584199160717686,SnBr2,3001.64585412792,4641.032895539965
3265_CuMn,0.3284417554150183,MnCu,1600,1639.102387161073
3266_GaMn,0.6603565188484879,MnGa,3781.272425560045,1855.930062193847
3267_AlMn,-0.0462419779947644,MnAl,1600,1536.507072772767
3268_Al5Mn,0.1800210855609935,MnAl5,1600,1231.506045187067
3269_Ir2Pb2,0.5037811192586714,IrPb,4047.482956408966,5313.080564923375
3270_K2Sr2,0.1337180092551744,KSr,3428.637458046707,4295.889070481533
3271_Pt2Sb2,-0.3033767802065705,SbPt,6422.296145737335,6909.54665387383
3272_Au7Sb,0.0363614110297692,SbAu7,1651.785180250358,1194.747710676597
3273_Fe3V4,-0.0739615341255576,V4Fe3,2893.910331510015,2497.578514466699
3274_Al4In,0.1408628166853951,Al4In,2476.299539827564,1515.470317545626
3275_WBr2,0.5786490800307025,WBr2,5279.374243411863,5509.088369494366
3276_IrW4,1.243275384063176,IrW4,6689.16273258177,5294.679255738338
3277_Mn2Sb2,0.2208059199903882,MnSb,5941.23648623277,2902.536250471815
3278_InMn,0.2268852581227722,MnIn,2749.830039925824,1935.274122344215
3279_Au12Ni4,0.1178616165446024,NiAu3,1090.964590084543,1045.177049577283
3280_Cu2Mn,0.152270836831537,MnCu2,1600,1590.542270096126
3281_Sn18W6,0.5323133311983336,Sn3W,4098.038779932218,2519.251069503861
3282_Ca4W2,1.7641017660772362,Ca2W,6058.759981211838,3449.847724965531
3283_Al6Ge2,0.1712366775517884,Al3Ge,3349.966939071511,1425.667633828205
3284_SrAs,-0.9460797429955128,SrAs,3785.155800115171,3460.937999872032
3285_In24Pt5,0.0133550996723297,In24Pt5,3875.152530707157,3856.174076373098
3286_AuEu,-0.945224780753796,EuAu,4758.314041267046,1914.578510316762
3287_Cr9Ga12,-0.0512915740185254,Cr3Ga4,4639.13801108029,2689.123489843067
3288_Au12Pb4,-0.0183364790162765,PbAu3,1515.386695537278,1207.693347768639
3289_AlSr3,0.057116047106092,Sr3Al,3957.964297668133,2813.818690513948
3290_Cu4Ga5,0.0654526913839102,Ga5Cu4,3855.475705832293,1731.330841623825
3291_RhSr8,0.0602316093634118,Sr8Rh,4071.986669411736,3640.066652941319
3292_Ni2Ta,-0.3550029438734891,TaNi2,1788.484409522889,3501.537347250411
3293_Na4Pd2,0.0142338250281968,Na2Pd,2566.42176289802,5737.220581778644
3294_Al4Mo2,0.0716738620601376,Al2Mo,2112.010836826237,3752.058247941024
3295_RhSr2,-0.1502170610517511,Sr2Rh,3830.029966330571,4849.850168347142
3296_RhYb,-0.5889667665039164,YbRh,7150.606188540854,4927.306297801559
3297_Na2Pb2,-0.1047916292313502,NaPb,2540.203016132933,1670.164950608008
3298_AlCe,-0.3025139623470183,CeAl,8224.372861947111,2760.90924178341
3300_Pd16Sb4,-0.0221158833867306,SbPd4,4245.360222124798,6976.88148472892
3302_CeGa2,-0.720202136335919,CeGa2,7504.793212239146,2501.437963671744
3303_Rh3Sr,0.2050868898288982,SrRh3,3421.074768536332,6894.626157318339
3304_Sn2P4,0.4229429072671393,SnP2,2394.259803981372,2800.151143441997
3305_Cu4Fe,0.1124787343126072,FeCu4,1744.102648461918,1481.98716894226
3306_Fe4Br12,-0.2228960036185552,FeBr3,3129.946507780225,5860.784214212486
