file_name,formula,space_group,value_per_atom,most_distinct_OFM
3044_Mo2W2,Mo2W2,Cmcm,0.4147867774643377,False
3045_AcEu,AcEu,P-6m2,-0.0349858715953028,False
3046_Al2Fe2,Al2Fe2,Pmmn,-0.1400259878698495,False
3047_Sr2Br,Sr2Br,Fmmm,-0.9625135229918774,False
3048_WBr,WBr,Cmmm,1.3061581927178931,False
3049_Ca2Sb,Ca2Sb,I4/mmm,-0.608186648123708,False
3051_Al2Th,Al2Th,P6/mmm,-0.4624325030747513,False
3052_Ag2Ir4,Ag2Ir4,Fd-3m,0.5584920547057214,False
3053_W5As,W5As,Cmmm,0.2297891868005095,False
3054_SrSb,SrSb,F-43m,-0.3381110220115038,False
3055_AlPb3,AlPb3,Fm-3m,0.2026536934610288,False
3056_NpSn,NpSn,P4/mmm,-0.2546962465431246,False
3057_AgNb3,AgNb3,Fm-3m,0.2892068832617926,False
3058_Ca2K6,Ca2K6,Pm-3n,0.1668564868052322,False
3059_Ba4P2,Ba4P2,I4_1/amd,-0.7354421307758674,False
3060_Mo3V,Mo3V,Immm,-0.1013005671636602,False
3061_Rh5W3,Rh5W3,Cmmm,-0.1732244838902854,False
3062_CaW3,CaW3,P4/mmm,0.9853804914505152,False
3063_Mn4P2,Mn4P2,Pnnm,-0.0298668646526903,False
3064_Al4Br2,Al4Br2,Pnnm,-0.1377962558375311,False
3065_Mo2V2,Mo2V2,Cmme,-0.0680563425467291,False
3066_Nb8Br40,Nb8Br40,Pnma,-0.9904254432297014,False
3067_K4Ta2,K4Ta2,I4/mcm,1.1322507917836984,False
3068_Pt4Rh8,Pt4Rh8,Pa-3,0.7665586897212068,False
3069_Fe2Na2,Fe2Na2,P4/nmm,0.4438350170722662,False
3070_Au3Mn,Au3Mn,P4/mmm,-0.0381126143200756,False
3071_Mo2Rh2,Mo2Rh2,Cmcm,-0.0447398362324946,False
3072_CaSb3,CaSb3,Cmmm,-0.2721827868377766,False
3073_Mn4Rh2,Mn4Rh2,Cmcm,0.0161174144536886,False
3074_Ag2Mn,Ag2Mn,Immm,0.2038998473890263,False
3075_Mo4V8,Mo4V8,Pnma,-0.0006408570692784,False
3076_Cu2Ta4,Cu2Ta4,Cmcm,0.1639079811589283,False
3077_Au3Mn,Au3Mn,I4/mmm,-0.0557070756025801,False
3078_Al3Sn3,Al3Sn3,Cm,0.125480888915901,False
3079_AlPt3,AlPt3,Cmmm,-0.5888720165519494,False
3080_Ag3Al,Ag3Al,Pm-3m,-0.0439969828079953,False
3081_GeAs3,GeAs3,Pmmm,0.4621237117053614,False
3082_BaU,BaU,Fm-3m,1.6859382982010027,False
3083_Pd3P,Pd3P,P4/mmm,-0.2245172311260823,False
3084_AgFe2,AgFe2,Fmmm,0.2691876946108304,False
3085_Au2Nb4,Au2Nb4,C2/m,0.0528566404423867,False
3086_K4Sn16,K4Sn16,I-43m,-0.0769619674630533,False
3087_NiV,NiV,P4/mmm,-0.1710537031610801,False
3088_Rh4As12,Rh4As12,Im-3,-0.4381732386554331,False
3090_PdSb3,PdSb3,P4/mmm,-0.0258166454470663,False
3091_Mo4W4,Mo4W4,Pnma,0.380614293590968,False
3092_Al4Sn2,Al4Sn2,Cm,0.1378266215590902,False
3093_AlBa3,AlBa3,P4/mmm,-0.0289368508473417,False
3094_In2Ni,In2Ni,I4/mmm,0.018092876315561,False
3095_PtSr,PtSr,Fm-3m,-0.6136797126464031,False
3096_Rh3As,Rh3As,Cmmm,0.1899546984508608,False
3097_Ag4Ba6,Ag4Ba6,Fdd2,-0.0507589651294985,False
3098_AlSn3,AlSn3,C2/m,0.1044766819611391,False
3099_Al3Ir,Al3Ir,Imm2,-0.4499672468645164,False
3100_Na2Sb2,Na2Sb2,P4/nmm,-0.1595024621703382,False
3101_Al3Ba,Al3Ba,P4/mmm,-0.0367778075288356,False
3102_CaBr,CaBr,F-43m,-1.2331421850996755,False
3103_Al2Sn4,Al2Sn4,C2/m,0.0887452480367532,False
3104_Mn3Rh,Mn3Rh,P4/mmm,-0.0283859479505466,False
3105_Sb2As4,Sb2As4,Pnnm,0.1155331115355782,False
3106_AuCu3,AuCu3,Pm-3m,1.1107217943881529,False
3107_GaIn,GaIn,Fm-3m,0.0934294956136678,False
3108_In3Mo,In3Mo,Pmm2,0.3379385834494242,False
3109_Al4Ba,Al4Ba,I4/mmm,-0.2379211242006079,False
3110_Ba4Cu,Ba4Cu,Im-3m,0.1763109246350126,False
3111_Al4Ir2,Al4Ir2,Cmcm,-0.45446727995319,False
3112_Na8Pd4,Na8Pd4,Pnma,-0.0135115662789999,False
3113_Ag4W,Ag4W,I4/mmm,1.0330159394192733,False
3114_Ag2Ge2,Ag2Ge2,Cmme,0.1973839765043421,False
3115_RhW3,RhW3,Imm2,0.1259991021727291,False
3116_Ba5Ca,Ba5Ca,P4/mmm,0.0248819269326171,False
3117_Ba4Ir12,Ba4Ir12,Pnma,0.140989215501504,False
3118_Mo4Ge8,Mo4Ge8,Pnma,-0.387930767527448,False
3119_Al2Ba4,Al2Ba4,I4_1/amd,-0.0110277973225484,False
3120_Au3Pb,Au3Pb,Imm2,0.0421634035992708,False
3121_YbBr,YbBr,Fm-3m,-1.4271186061040138,False
3122_MnPt3,MnPt3,P4/mmm,-0.0789690976316901,False
3123_Au3K,Au3K,Pmm2,-0.0583983529578526,False
3124_Pd3Ta,Pd3Ta,I4/mmm,-0.4789615722321567,False
3125_Al2Sb,Al2Sb,P4/mmm,0.171565483411961,False
3126_InPd,InPd,Pm-3m,-0.5193825637928868,False
3127_PtW3,PtW3,Fm-3m,0.267051153241173,False
3128_NiGe2,NiGe2,P4/mmm,0.0688872912331408,False
3130_CuPb3,CuPb3,P4/mmm,0.2602826834094367,False
3131_YbBr,YbBr,Fm-3m,-1.4106922041879266,False
3132_Ca3Ga,Ca3Ga,P4/mmm,-0.0609181530119942,False
3133_Au4As2,Au4As2,Cmcm,0.1079734153082032,False
3134_Pb2P,Pb2P,I4/mmm,0.128832278331845,False
3135_Nb3W,Nb3W,P4/mmm,-0.0205970724341408,False
3136_Ca2Cu6,Ca2Cu6,Pm-3n,0.1121861645523587,False
3137_PbP3,PbP3,I4/mmm,0.759440252156609,False
3138_AlNa3,AlNa3,I4/mmm,0.1518605936468804,False
3139_Al2Ni,Al2Ni,I4/mmm,-0.4006925273024191,False
3140_CsAs,CsAs,Fm-3m,0.3334515155471136,False
3141_Cu2K4,Cu2K4,Fd-3m,0.7106508718075055,False
3142_In3Sn,In3Sn,Fm-3m,0.005615596659696,False
3143_AuNa3,AuNa3,Pm-3m,-0.1684955919688151,False
3144_Ni2Rh4,Ni2Rh4,Fd-3m,0.5717800781255763,False
3145_In3Mn,In3Mn,Pmm2,0.2544290912213443,False
3146_Ba2W2,Ba2W2,Cmcm,0.8228393727936236,False
3147_Pt6As2,Pt6As2,Cmcm,-0.073531221889179,False
3148_Al2Pt2,Al2Pt2,Pmma,-0.935620107858214,False
3149_CsSr,CsSr,P4/mmm,0.1896024769990805,False
3150_IrRh,IrRh,P4/mmm,0.0007016676852913,False
3151_Pt3V,Pt3V,Pmmm,-0.4207377805033276,False
3152_Ca8In4,Ca8In4,Pnma,-0.4191793154319872,False
3153_Au2Br,Au2Br,I4/mmm,0.2733392144560372,False
3154_Na4Pt8,Na4Pt8,I4_1/amd,-0.0312456015943839,False
3155_CuNi2,CuNi2,I4/mmm,0.0278102839109202,False
3156_Ba2Ir2,Ba2Ir2,Cmcm,0.5449168595334992,False
3157_Rh6W4,Rh6W4,Fdd2,-0.0594009968145442,False
3158_K3P,K3P,Pm-3m,-0.0328119937475128,False
3159_K4Sn,K4Sn,Im-3m,-0.046379581696436,False
3160_Ca10Ge6,Ca10Ge6,I4/mcm,-0.5731595545363475,False
3161_KRh,KRh,P-6m2,0.7868528599991338,False
3162_PBr,PBr,P-6m2,0.722297972837521,False
3163_Mn2W4,Mn2W4,Cmcm,0.151803291726362,False
3164_Pb4Ta2,Pb4Ta2,I4/mcm,0.3486914174797857,False
3165_Na2Rh4,Na2Rh4,Pnnm,0.4923615386228531,False
3166_Al2Mn,Al2Mn,Fm-3m,0.2455892362076242,False
3167_AlBa8,AlBa8,I4/mmm,0.0339744709387872,False
3168_Ga10Mn4,Ga10Mn4,P4/mbm,-0.1219104476741017,False
3169_RbSm,RbSm,F-43m,1.509341299483286,False
3170_Pd5Rb,Pd5Rb,P4/mmm,0.153967332672618,False
3172_PtRb5,PtRb5,F-43m,0.4503096521275971,False
3173_Al4Cu2,Al4Cu2,Cmcm,-0.0344383852028453,False
3174_Ga3Pd,Ga3Pd,Imm2,-0.2564353314449885,False
3175_Fe2Ir,Fe2Ir,P4/mmm,0.9098474483705892,False
3176_Sn4Br8,Sn4Br8,Pa-3,-0.8643235854753722,False
3177_Pt2V2,Pt2V2,Cmcm,-0.4011110193829674,False
3178_Pt2P2,Pt2P2,Imma,0.0154463285845389,False
3179_Ge3As5,Ge3As5,Cmmm,0.3617212920548871,False
3180_AlBa2,AlBa2,P4/mmm,0.0085581230857399,False
3181_Mn3Rh,Mn3Rh,Pmmm,0.0538139994731174,False
3183_Al4Sr2,Al4Sr2,Pnnm,0.2872414261810381,False
3184_Sb2P,Sb2P,I4/mmm,0.3290368608400082,False
3185_CaSb,CaSb,P-6m2,-0.9295830155484096,False
3186_UGe,UGe,R-3m,-0.3597175605300711,False
3187_Al3Br,Al3Br,Imm2,0.1113996489438839,False
3188_AuSb3,AuSb3,P4/mmm,0.227695155440879,False
3189_PtV,PtV,F-43m,0.777142941326102,False
3191_Au24Br5,Au24Br5,I-43m,0.1994016806252971,False
3192_InK,InK,Pm-3m,0.067864092426493,False
3193_Ni4Sr,Ni4Sr,I4/m,0.3530060754889405,False
3194_SbGe2,SbGe2,I4/mmm,0.290026473554884,False
3195_CeV,CeV,Pm-3m,0.6211147799052004,False
3196_FePd,FePd,F-43m,1.0223786888127373,False
3197_Cu4W8,Cu4W8,Pa-3,1.2660410542214962,False
3198_Ga3Rh,Ga3Rh,I4/mmm,-0.2169885340034145,False
3199_NbBr3,NbBr3,Immm,-0.5853608179005412,False
3200_Nb6Br4,Nb6Br4,R-3c,0.4888282317326585,False
3201_Al2Sb,Al2Sb,I4/mmm,0.1876107753542217,False
3202_AlAs,AlAs,P4/mmm,-0.1258805203464161,False
3203_InSb2,InSb2,I4/mmm,0.172704249641176,False
3204_Al2Cu,Al2Cu,Fmmm,-0.2369830017517777,False
3205_PdRb2,PdRb2,P4/mmm,0.1579059991105035,False
3206_InNb,InNb,Pm-3m,0.2792113996294327,False
3207_Na2P2,Na2P2,Cmcm,-0.3693177276301007,False
3208_CaW,CaW,Pm-3m,1.71443865346851,False
3209_PtRh3,PtRh3,P4/mmm,-0.0067502684002151,False
3210_Ba2W,Ba2W,Immm,1.3084603054428634,False
3211_AuV3,AuV3,Fm-3m,0.1333038841847544,False
3212_In4Rh16,In4Rh16,I-43m,0.2404357359716975,False
3213_AgEu,AgEu,Pm-3m,-0.4924128376574583,False
3214_InSb2,InSb2,P4/mmm,0.1714528778890098,False
3215_K8W4,K8W4,Pa-3,2.0775030196961777,False
3216_Ta2P,Ta2P,I4/mmm,-0.2863519570587295,False
3217_AgTh,AgTh,Fm-3m,0.283415185251946,False
3219_KNa3,KNa3,Immm,0.0155194455850997,False
3220_Pd2Rb4,Pd2Rb4,I4/mcm,0.1455347177912755,False
3221_Al3Cu,Al3Cu,Immm,0.0063965280789801,False
3222_Ca17Nb12,Ca17Nb12,I-43m,0.52174118601973,False
3223_ThGe,ThGe,R-3m,-0.7807689269465392,False
3224_TaSb8,TaSb8,I4/mmm,0.3092628586948807,False
3225_Mo2W,Mo2W,I4/mmm,-0.0036623847086711,False
3226_MoRh,MoRh,P4/mmm,-0.1753282368478412,False
3227_CaP,CaP,Fm-3m,-0.744611542772053,False
3228_Al4In,Al4In,Im-3m,0.6381890727771047,False
3229_Al2Ni4,Al2Ni4,Cmcm,-0.4528155467130901,False
3230_Ba2Ca2,Ba2Ca2,Pmmn,0.0406486469655449,False
3231_Fe2As,Fe2As,I4/mmm,0.0126401657999911,False
3232_Al5Pt,Al5Pt,Amm2,-0.2573612978127588,False
3233_WAs3,WAs3,Imm2,0.1306941151796659,False
3234_AlP,AlP,Fm-3m,-0.3675687588258789,False
3235_BaGe,BaGe,Fm-3m,-0.1830738889749259,False
3236_Mn2Sb6,Mn2Sb6,I4/mmm,0.5913991960011264,False
3237_Cu2Fe,Cu2Fe,I4/mmm,0.1032353326638938,False
3238_GaNi,GaNi,Fm-3m,-0.0512278565072206,False
3239_Pb3V,Pb3V,Immm,0.3814954916460991,False
3240_CuW,CuW,Pm-3m,0.6085194492981056,False
3241_InGe3,InGe3,Cmmm,0.2659420410108755,False
3242_K2Nb6,K2Nb6,Cmcm,1.0406142192645351,False
3243_AuMn,AuMn,P-6m2,0.1939194425575365,False
3244_Al4Eu2,Al4Eu2,P4_2/mnm,0.6089629541792144,False
3245_Ba4W4,Ba4W4,Pnma,1.0878871809741997,False
3246_Al3Rh,Al3Rh,P4/mmm,-0.4172590044019131,False
3247_GaPb8,GaPb8,I4/mmm,0.0253117476819279,False
3248_In2Rh,In2Rh,Fm-3m,-0.3115683777988701,False
3249_Ni2Rh4,Ni2Rh4,Cmmm,0.0462443337260178,False
3250_InV,InV,Pm-3m,0.3685158133105357,False
3251_Ni2Sr4,Ni2Sr4,I4/mcm,0.208795066472381,False
3252_Mn3Nb,Mn3Nb,P4/mmm,0.0587387417979776,False
3253_Sr4V2,Sr4V2,Cmcm,0.7019037388563749,False
3254_Ir2W4,Ir2W4,I4/mcm,0.0504986066526266,False
3255_MoRh,MoRh,P4/mmm,-0.178031266937797,False
3256_Ga2Ge2,Ga2Ge2,Cmcm,0.1807988408540439,False
3257_InP,InP,Pm-3m,0.3374919533225204,False
3258_Ta12As12,Ta12As12,Pbcm,-0.2001446386269852,False
3259_Ga2Rh,Ga2Rh,I4/mmm,-0.4789372728210382,False
3260_P12Br17,P12Br17,I-43m,-0.1160226505544552,False
3261_Al2In2,Al2In2,I4_1/amd,0.179782887200552,False
3262_In4Rh3,In4Rh3,I4/mmm,-0.1529194983569896,False
3263_Ir16Nb8,Ir16Nb8,Fd-3m,-0.0709668372868534,False
3264_Sn2Br4,Sn2Br4,Fd-3m,0.2584199160717686,False
3265_CuMn,CuMn,P4/mmm,0.3284417554150183,False
3266_GaMn,GaMn,Fm-3m,0.6603565188484879,False
3267_AlMn,AlMn,Pm-3m,-0.0462419779947644,False
3268_Al5Mn,Al5Mn,F-43m,0.1800210855609935,False
3269_Ir2Pb2,Ir2Pb2,Imma,0.5037811192586714,False
3270_K2Sr2,K2Sr2,Pmma,0.1337180092551744,False
3271_Pt2Sb2,Pt2Sb2,Pmmn,-0.3033767802065705,False
3272_Au7Sb,Au7Sb,Fm-3m,0.0363614110297692,False
3273_Fe3V4,Fe3V4,I4/mmm,-0.0739615341255576,False
3274_Al4In,Al4In,I4/mmm,0.1408628166853951,False
3275_WBr2,WBr2,I4/mmm,0.5786490800307025,False
3276_IrW4,IrW4,I4/mmm,1.243275384063176,False
3277_Mn2Sb2,Mn2Sb2,Cmcm,0.2208059199903882,False
3278_InMn,InMn,P4/mmm,0.2268852581227722,False
3279_Au12Ni4,Au12Ni4,Pnma,0.1178616165446024,False
3280_Cu2Mn,Cu2Mn,I4/mmm,0.152270836831537,False
3282_Ca4W2,Ca4W2,Fd-3m,1.7641017660772362,False
3283_Al6Ge2,Al6Ge2,Pm-3n,0.1712366775517884,False
3284_SrAs,SrAs,P-6m2,-0.9460797429955128,False
3285_In24Pt5,In24Pt5,I-43m,0.0133550996723297,False
3286_AuEu,AuEu,Fm-3m,-0.945224780753796,False
3287_Cr9Ga12,Cr9Ga12,C2/m,-0.0512915740185254,False
3288_Au12Pb4,Au12Pb4,Pnma,-0.0183364790162765,False
3289_AlSr3,AlSr3,I4/mmm,0.057116047106092,False
3290_Cu4Ga5,Cu4Ga5,I4/mmm,0.0654526913839102,False
3291_RhSr8,RhSr8,I4/mmm,0.0602316093634118,False
3292_Ni2Ta,Ni2Ta,I4/mmm,-0.3550029438734891,False
3293_Na4Pd2,Na4Pd2,Cmcm,0.0142338250281968,False
3294_Al4Mo2,Al4Mo2,Imma,0.0716738620601376,False
3295_RhSr2,RhSr2,I4/mmm,-0.1502170610517511,False
3296_RhYb,RhYb,Pm-3m,-0.5889667665039164,False
3297_Na2Pb2,Na2Pb2,Pmmn,-0.1047916292313502,False
3298_AlCe,AlCe,Pm-3m,-0.3025139623470183,False
3299_KNb3,KNb3,Immm,1.1284974674227355,False
3300_Pd16Sb4,Pd16Sb4,I-43m,-0.0221158833867306,False
3301_Ni2Pt6,Ni2Pt6,P6_3/mmc,-0.015469801680668,False
3302_CeGa2,CeGa2,P6/mmm,-0.720202136335919,False
3303_Rh3Sr,Rh3Sr,P4/mmm,0.2050868898288982,False
3304_Sn2P4,Sn2P4,Fd-3m,0.4229429072671393,False
3305_Cu4Fe,Cu4Fe,I4/m,0.1124787343126072,False
3306_Fe4Br12,Fe4Br12,Pnma,-0.2228960036185552,False
3307_AlCs,AlCs,P4/mmm,0.8024916049669821,False
3308_Fe3Br,Fe3Br,Cmmm,0.6181349230431623,False
3309_Fe4Pb6,Fe4Pb6,Fdd2,1.1952070005445747,False
3310_KAs,KAs,P-6m2,-0.1738326167191761,False
3311_K4Mo2,K4Mo2,Cmcm,0.930444831662508,False
3312_CrMo,CrMo,Fm-3m,1.0318884017398364,False
3314_PtBr5,PtBr5,Amm2,-0.0871835685459364,False
3315_K4Sr8,K4Sr8,Pnma,0.0951012154256858,False
3316_Ta5Br4,Ta5Br4,I4/mmm,0.1965072939432378,False
3317_Fe2Nb6,Fe2Nb6,Pm-3n,-0.0258574124033366,False
3318_AgRb,AgRb,Pm-3m,0.0768720358900465,False
3319_Mo18Sr6,Mo18Sr6,Pmmn,0.7464550569288152,False
3320_Mo12Ta4,Mo12Ta4,Pnma,0.1747143460660947,False
3321_AgEu,AgEu,P4/mmm,-0.4739998494988326,False
3322_Al6Ge2,Al6Ge2,P6_3/mmc,0.0256641957364984,False
3323_Sr4As2,Sr4As2,Pnnm,-0.8694510745793492,False
3324_Cs2Ni6,Cs2Ni6,P6_3/mmc,0.6204138322765402,False
3325_Na3Rh,Na3Rh,Cmmm,0.3123486508330413,False
3326_W4P3,W4P3,I4/mmm,-0.2027034634468054,False
3327_Pt2W2,Pt2W2,Fd-3m,0.091684772560035,False
3328_Ag2Ga4,Ag2Ga4,Cmcm,0.0340333516807961,False
3329_CuIn,CuIn,F-43m,0.53827912498393,False
3330_KNb,KNb,P-6m2,1.2295651287686429,False
3331_KP,KP,P4/mmm,0.134582269728186,False
3332_Nb4Br,Nb4Br,I4/mmm,0.819528878927396,False
3333_Al3Pt5,Al3Pt5,Cmmm,-0.915859397452909,False
3334_Al3Br,Al3Br,Fm-3m,0.3122945690795773,False
3335_FeMo3,FeMo3,P4/mmm,0.1101955142401873,False
3336_Al8Mn16,Al8Mn16,Fd-3m,0.1273715740383494,False
3337_K2Nb2,K2Nb2,Cmcm,1.3984264495015708,False
3338_Ba4In2,Ba4In2,C2/m,-0.2546404354869868,False
3339_Pd6V18,Pd6V18,Pmmn,0.0094176494364196,False
3340_Ag4Pt8,Ag4Pt8,P-1,0.0432711982259418,False
3341_EuNb,EuNb,R-3m,0.6481236091160358,False
3342_KP3,KP3,Pmmm,0.015246017205297,False
3343_Ag6Pt6,Ag6Pt6,P-1,0.0297693496556714,False
3344_AgGa3,AgGa3,Pmmm,0.0312642882724012,False
3345_MoNi3,MoNi3,Pm-3m,0.0846750970911083,False
3346_SnSb3,SnSb3,Fm-3m,0.1632144741154624,False
3347_CuIn5,CuIn5,F-43m,0.3415053973082337,False
3348_Au12Sb17,Au12Sb17,I-43m,0.120151874278284,False
3349_PtW,PtW,Pm-3m,0.3486225087268639,False
3350_Al3Pt,Al3Pt,Imm2,-0.4537269625614808,False
3351_Ga4Mn2,Ga4Mn2,Fd-3m,0.6176953518909775,False
3352_Ba2Sb,Ba2Sb,Fmmm,-0.1312124896991768,False
3353_Rb2Sb4,Rb2Sb4,C2/m,-0.4917014117046919,False
3354_Pb4As16,Pb4As16,I23,0.3364037777388639,False
3355_NaBr,NaBr,Cmmm,-1.51503601569897,False
3356_Pd4Ta2,Pd4Ta2,I4/mcm,-0.0058051799035148,False
3357_Ir3Ta5,Ir3Ta5,Cmmm,-0.3663745186503728,False
3358_Ir2W2,Ir2W2,I4_1/amd,-0.1446439260649494,False
3359_Ga2Ta,Ga2Ta,I4/mmm,0.0503635093607286,False
3360_AgRb,AgRb,Pm-3m,0.0660429941993814,False
3361_Ca16W4,Ca16W4,I-43m,1.0830365109750342,False
3362_Mn3Ge,Mn3Ge,Immm,0.0354328238165058,False
3363_EuI,EuI,R-3m,-1.3430890122809351,False
3364_FeBr3,3-Feb,Imm2,-0.13506335506495,False
3365_Al2U2,Al2U2,P6_3/mmc,1.3398043001924131,False
3366_Al4As2,Al4As2,P4_2/mnm,0.202797994810151,False
3367_Al6Cu18,Al6Cu18,Pmmn,-0.2013947623643298,False
3368_Pt2Sb2,Pt2Sb2,Cmcm,-0.3461532795250575,False
3369_In2Pt,In2Pt,Fm-3m,-0.4998269741034047,False
3370_Ag4Pt8,Ag4Pt8,P-1,0.0272420275515964,False
3371_Fe2Br2,Fe2Br2,Pmmn,0.546021311397265,False
3372_Ni3Ta,Ni3Ta,Fm-3m,-0.2058836724948634,False
3373_MoTa3,MoTa3,Immm,-0.1069536017678007,False
3374_Rh5W3,Rh5W3,Cmmm,-0.1680544947770705,False
3375_Ga2Sr6,Ga2Sr6,Cmcm,0.09042512494865,False
3376_PbAs3,PbAs3,Fm-3m,0.3915886817129497,False
3377_V16P8,V16P8,Fd-3m,-0.5723199034988357,False
3378_Fe3Br,Fe3Br,I4/mmm,0.5931622489733952,False
3379_K4Na8,K4Na8,P6_3/mmc,-0.0243008570655279,False
3380_Pd6I4,Pd6I4,R-3c,-0.004287555210886,False
3381_Mo4Ta2,Mo4Ta2,Pnnm,1.4117438118955663,False
3382_Pd5Rb4,Pd5Rb4,I4/mmm,0.2655793852662308,False
3383_InMn2,InMn2,I4/mmm,0.2647872636948243,False
3384_Pd2As4,Pd2As4,Cmcm,-0.1253413229392096,False
3385_NiW,NiW,P-6m2,0.1530420215647172,False
3386_Ag5P,Ag5P,F-43m,0.3444536904378221,False
3387_MoNb2,MoNb2,Immm,0.4546345631098004,False
3388_Pt2Br4,Pt2Br4,Cmcm,-0.1790273019413776,False
3389_AuBr,AuBr,Fm-3m,0.0429653741732587,False
3390_SmP,SmP,F-43m,-1.4191332313975558,False
3391_Ni2V2,Ni2V2,Pmma,-0.1546616339452162,False
3392_Fe2Mn4,Fe2Mn4,Fd-3m,0.2141786033866128,False
3393_Ag2Cu,Ag2Cu,I4/mmm,0.0761581397430024,False
3394_Cu4Fe6,Cu4Fe6,R-3c,0.6946488182658911,False
3395_IrP3,IrP3,P4/mmm,0.3209887184886195,False
3396_AcSm,AcSm,P4/mmm,-0.3177316675339456,False
3397_Ni2Pd,Ni2Pd,I4/mmm,0.0330800850408934,False
3398_Ag6Pt3,Ag6Pt3,P-1,-0.0045986450110449,False
3399_Al2Br2,Al2Br2,P4/nmm,-0.3345127740137723,False
3400_BaRh3,BaRh3,Pmmm,0.2943309062598329,False
3401_Mo2Sr,Mo2Sr,I4/mmm,0.6679731985949005,False
3402_TaP,TaP,Pm-3m,-0.5758566204072242,False
3403_BaCa5,BaCa5,P4/mmm,0.0209200169999936,False
3404_Fe3Mn,Fe3Mn,Pm-3m,0.066990186712136,False
3405_CaTa,CaTa,Pm-3m,1.3058777306599012,False
3406_Fe2Sb4,Fe2Sb4,I4_1/amd,0.1960877187219457,False
3407_As4Br12,As4Br12,Pnma,-0.5247536637232186,False
3408_Ac3Fe,Ac3Fe,Fm-3m,0.7177510127247606,False
3409_Sr4Bi2,Sr4Bi2,I4/mmm,-0.788333228094911,False
3410_SrAs4,SrAs4,I4/m,-0.3109020440592161,False
3411_Cu4As2,Cu4As2,P4/nmm,-0.1525581951790394,False
3412_Sn12Sb17,Sn12Sb17,I-43m,0.089294179427916,False
3413_Al2Sb2,Al2Sb2,P4/nmm,0.0747185115180317,False
3414_PbGe5,PbGe5,P4/mmm,0.2853134562152644,False
3415_Ag3K,Ag3K,Immm,0.1557467317868135,False
3416_CaU,CaU,Pm-3m,1.0188856753415712,False
3417_Ba5Fe,Ba5Fe,Cm,0.4972811038738764,False
3418_Fe2As2,Fe2As2,P4/nmm,-0.0034891794196232,False
3419_PdAs3,PdAs3,Imm2,0.0839645199551011,False
3420_Ca3Mn,Ca3Mn,Fm-3m,0.3640246657770225,False
3421_Al4I2,Al4I2,P4_2/mnm,0.7168983581645406,False
3422_BaCa3,BaCa3,I4/mmm,0.0343718308017577,False
3423_SnP,SnP,F-43m,0.134815296805475,False
3424_W2Sb6,W2Sb6,Pmmn,0.694428265919723,False
3425_In4Nb2,In4Nb2,I4_1/amd,0.1166725944878296,False
3426_NiPb3,NiPb3,Pm-3m,0.3375171003002992,False
3427_Mo3Nb13,Mo3Nb13,Amm2,-0.0397245486613631,False
3428_Fe4Ni,Fe4Ni,I4/mmm,0.5846093848012615,False
3429_Al4Pd6,Al4Pd6,R-3c,-0.5849627395921765,False
3430_YbGe,YbGe,P4/mmm,-0.8311990432124841,False
3431_RhBr,RhBr,P-6m2,0.4504867152200558,False
3432_Ba4Br8,Ba4Br8,Pnma,-2.3961927963342133,False
3433_Au3Br,Au3Br,P4/mmm,0.3171197310725695,False
3434_Al4Np2,Al4Np2,P4_2/mnm,1.5255108361972465,False
3435_NbBr3,NbBr3,P4/mmm,-0.3850672075571144,False
3436_In3Sr,In3Sr,Imm2,-0.2040066123664181,False
3437_CaSb,CaSb,P4/mmm,-0.8116893433576702,False
3438_Al2Pt2,Al2Pt2,Pmmn,-0.8734821357839673,False
3439_Pb2Sr2,Pb2Sr2,Cmcm,-0.552749920594013,False
3440_Ba2Ir2,Ba2Ir2,Pmma,-0.0424457808078875,False
3441_AlSb2,AlSb2,I4/mmm,0.1446425292884262,False
3442_Ir3P,Ir3P,Pm-3m,0.15142946223893,False
3443_Ga6Sb2,Ga6Sb2,Pmmn,0.0666863054200095,False
3444_Pt3Rh,Pt3Rh,P4/mmm,-0.0087007843058684,False
3445_Sr2As4,Sr2As4,Pnnm,-0.5606790033731818,False
3446_Au3K,Au3K,Immm,-0.0419299927417968,False
3447_NbSb3,NbSb3,Pmm2,0.2761555592913893,False
3448_Ag2Br6,Ag2Br6,I4/mmm,-0.1108622604289462,False
3449_CuSb2,CuSb2,I4/mmm,0.2026567853708698,False
3450_KW5,KW5,F-43m,1.1809571108084664,False
3451_MoSr,MoSr,P4/mmm,1.4736654169528158,False
3452_Ag2Au2,Ag2Au2,Cmme,0.0062231319415904,False
3453_Nb3Bi,Nb3Bi,Fm-3m,0.2577617338898896,False
3454_Rh4Sm2,Rh4Sm2,Fd-3m,-0.9147207188694786,False
3455_FeGe7,FeGe7,Fm-3m,0.4406868157201442,False
3456_Au8Na4,Au8Na4,Pa-3,0.3405145718810456,False
3457_AlSb,AlSb,F-43m,-0.1687718686976369,False
3458_AcP,AcP,Pm-3m,-1.116652553334971,False
3459_Fe2Mo,Fe2Mo,Fmmm,3.2870273239455563,False
3460_Ir3As,Ir3As,P4/mmm,0.2958400086988613,False
3461_Au4K6,Au4K6,Fdd2,-0.1810899825019721,False
3462_Mo2W,Mo2W,I4/mmm,-0.0056973814252998,False
3463_Fe3Pd,Fe3Pd,Pm-3m,0.0064362337017787,False
3464_Mo2Nb,Mo2Nb,I4/mmm,-0.1180241041157141,False
